alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1787669704.225,elite,3222.1157276477,1786714507.256,"AS150554 PT Jaringan Tiang Indonesia Group",IDNIC-JTIG-AS-ID,Pemalang,Asia,AS,Indonesia,ID,,false,"PT Jaringan Tiang Indonesia Group",-7.0362,109.3951,false,"PT Jaringan Tiang Indonesia Group",false,"Central Java",success,Asia/Jakarta,52315,1787318390,1787669728.2707,1080,socks4,103.167.156.82:1080,true,3917.6862239838,17661,24100,42.290653959436,103.167.156.82
true,1787669618.0601,elite,9290.5808979922,1776088496.4095,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba (US) Technology Co., Ltd.",22.3193,114.169,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Kowloon,success,Asia/Hong_Kong,999077,1787584858,1787669728.2598,1111,socks5,8.218.152.184:1111,true,9417.2337055206,4770,20604,18.798770394892,8.218.152.184
true,1787668593.2881,elite,2834.5984597374,1787572462.6608,"AS24940 Hetzner Online GmbH",HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",50.4777,12.3649,false,Hetzner,false,Saxony,success,Europe/Berlin,08223,1787570653,1787669728.2389,10808,socks5,49.13.22.249:10808,true,237.94937133789,3298,323,91.079812206573,49.13.22.249
true,1787669715.6518,elite,1244.8319893206,1776081719.4585,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Performive LLC",34.0549,-118.243,false,"Performive LLC",true,California,success,America/Los_Angeles,90009,1787570886,1787669728.2268,4145,socks5,142.54.239.1:4145,true,1011.5308761597,69265,64565,51.755959052529,142.54.239.1
true,1787669725.6649,elite,8791.9245340437,1787665280.5524,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",false,Shanghai,success,Asia/Shanghai,,1787661729,1787669728.189,1080,socks4,180.165.20.164:1080,true,7237.0505332947,191,99,65.862068965517,180.165.20.164
true,1787669716.9013,elite,4317.7965505682,1776790551.4174,"AS23673 Cogetel Online, Cambodia, ISP",ONLINE-AS,"Phnom Penh",Asia,AS,Cambodia,KH,,false,"COGETEL Co., Ltd",11.5583,104.9121,false,"Cogetel Ltd",true,"Phnom Penh",success,Asia/Phnom_Penh,,1787074556,1787669728.0654,1080,socks5,202.62.42.230:1080,true,1340.2442932129,6363,85788,6.9049711885926,202.62.42.230
true,1787669383.974,elite,4088.9363980693,1787395502.2116,"AS135905 VIETNAM POSTS AND TELECOMMUNICATIONS GROUP",VNPT-AS-VN,Hanoi,Asia,AS,Vietnam,VN,,false,"Vietnam Posts and Telecommunications Group",21.0278,105.834,false,VNPT,false,Hanoi,success,Asia/Bangkok,,1787393007,1787669727.9528,10800,socks5,14.225.204.32:10800,true,5668.2505607605,10618,409,96.290922281672,14.225.204.32
true,1787669597.4276,elite,6599.3419849143,1787472028.9729,"AS9009 M247 Europe SRL",M247,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Secure Internet LLC",50.1109,8.68213,false,"Internet Security - AU",true,Hesse,success,Europe/Berlin,60313,1787471138,1787669727.9154,48213,socks5,45.74.31.42:48213,true,4219.0520763397,196,2406,7.532667179093,45.74.31.42
true,1787449946.4805,elite,928.93864044152,1785069160.8456,"AS20081 NET2ATLANTA.COM LLC",NET2ATLANTA,Stockbridge,"North America",NA,"United States",US,,false,"NET2ATLANTA.COM LLC",33.553,-84.2338,false,"NET2ATLANTA.COM LLC",true,Georgia,success,America/New_York,30281,1787484969,1787669727.9134,4145,socks5,199.66.182.243:4145,true,947.78513908386,141816,61,99.957005011383,199.66.182.243
true,1787669486.8748,elite,1364.1926925613,1786605544.7687,"AS62005 BlueVPS OU",BV-EU-AS,"Los Angeles","North America",NA,"United States",US,,true,"BlueVPS OU",34.0522,-118.2436,false,"BlueVPS OU",false,California,success,America/Los_Angeles,,1787207495,1787669727.9036,8080,http,45.66.249.187:8080,true,641.11399650574,16214,2177,88.162688271437,45.66.249.187
true,1787669672.3875,elite,4363.1332424131,1787582312.267,"AS140362 DIGISIGMA PTE. LTD.",DIGISIGMAPTELTD-AS-AP,Singapore,Asia,AS,Singapore,SG,"Singapore River",false,"Zhongchou Pte. LTD",1.29077,103.838,false,,false,"Central Singapore",success,Asia/Singapore,238235,1787580479,1787669727.9025,1080,socks5,160.30.120.20:1080,true,4701.8809318542,2074,885,70.09124704292,160.30.120.20
true,1787642516.3279,elite,685.86546340818,1787227253.3166,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Slough,Europe,EU,"United Kingdom",GB,,true,"DigitalOcean, LLC",51.5177,-0.6215,false,"DigitalOcean, LLC",false,England,success,Europe/London,SL1,1787225016,1787669727.845,1088,socks5,134.209.18.113:1088,true,101.04870796204,18509,393,97.920854935986,134.209.18.113
true,1787551703.0241,elite,1807.4190407731,1776078868.475,"AS6181 Cincinnati Bell Telephone Company LLC",FUSE-NET,Alexandria,"North America",NA,"United States",US,,false,"Fuse Internet Access",38.9595,-84.388,false,"Fuse Internet Access - MH2+",true,Kentucky,success,America/New_York,41001,1787570299,1787669727.8429,58208,socks5,208.102.51.6:58208,true,2181.8668842316,238564,878,99.633314122,208.102.51.6
true,1787669727.8212,elite,2991.2792266569,1710540142.2041,"AS34984 Superonline Iletisim Hizmetleri A.S.",TELLCOM-AS,Istanbul,Asia,AS,Türkiye,TR,,false,"Superonline Iletisim Hizmetleri A.S.",41.0108,28.9482,false,"Guneydogu Telekom Internet Bilisim VE Iletisim HIZ TIC LTD",true,Istanbul,success,Europe/Istanbul,34096,1787358586,1787669727.8212,5678,socks4,176.88.166.190:5678,true,3346.2052345276,74836,768506,8.8737427994811,176.88.166.190
true,1787669709.3222,elite,6148.3047399602,1786990867.1227,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Alibaba.com LLC",1.35208,103.82,false,"Delta Centric LLC, Zenlayer Inc",false,"North West",success,Asia/Singapore,858877,1787592085,1787669727.7696,8080,socks5,47.84.102.47:8080,true,12531.112670898,4939,11658,29.758390070495,47.84.102.47
true,1787668874.7775,elite,8780.0692056916,1786974884.38,"AS197540 netcup GmbH",netcup-AS,Nuremberg,Europe,EU,Germany,DE,,true,"netcup GmbH",49.4527,11.0783,false,"AT Anxholding2",true,Bavaria,success,Europe/Berlin,90403,1787576303,1787669727.7634,8080,socks4,152.53.116.71:8080,true,12291.11289978,55040,1000,98.215560314061,152.53.116.71
true,1787669592.51,elite,2222.9850643558,1776078030.5051,"AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",UCLOUD-HK-AS-AP,Tokyo,Asia,AS,Japan,JP,,true,"UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",35.6893,139.6899,false,"Ucloud Information Technology",true,Tokyo,success,Asia/Tokyo,151-0053,1787401035,1787669727.5478,10808,socks5,101.36.104.46:10808,true,2527.8165340424,162054,9909,94.237713926833,101.36.104.46
true,1787669716.7011,elite,7630.860909519,1783940102.5565,"AS24940 Hetzner Online GmbH",HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hetzner Online GmbH",60.1719,24.9347,false,"Cloud Hel1",true,Uusimaa,success,Europe/Helsinki,00221,1787565668,1787669727.5223,1080,socks4,37.27.245.106:1080,true,4670.6972122192,181578,47839,79.147578427056,37.27.245.106
true,1787669687.9809,elite,12676.683668798,1779919852.0348,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Minkler,"North America",NA,"United States",US,,true,"Alibaba (US) Technology Co., Ltd.",36.7783,-119.418,false,"Alibaba.com LLC",true,California,success,America/Los_Angeles,,1787176607,1787669727.5131,1080,socks4,47.88.94.79:1080,true,8221.7960357666,308509,129813,70.384101185886,47.88.94.79
true,1787664592.6944,elite,1929.9742400684,1784701644.2673,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Seoul,Asia,AS,"South Korea",KR,,true,"Shenzhen Tencent Computer Systems Company Limited",37.5658,126.978,false,"Tencent Cloud Computing (Beijing) Co., Ltd",true,Seoul,success,Asia/Seoul,04524,1787118000,1787669727.5002,1080,socks5,43.164.136.189:1080,true,1653.285741806,148693,1339,99.107523728271,43.164.136.189
true,1787669682.4147,elite,4777.0139390065,1787593781.5475,"AS2042 HK Global Cloud DataCenter",GCT-HK,"Hong Kong",Asia,AS,"Hong Kong",HK,,false,"zhelet limited",22.3193,114.169,false,"zhelet limited",false,Kowloon,success,Asia/Hong_Kong,999077,1787591367,1787669727.4968,1080,socks5,150.242.218.136:1080,true,2282.6855182648,3065,29,99.062702003878,150.242.218.136
true,1787669703.1288,transparent,5626.8285215602,1776189990.4307,"AS64300 PT JARINGANKU SARANA NUSANTARA",JSN-AS-ID,Guyangan,Asia,AS,Indonesia,ID,,false,"PT JARINGANKU SARANA NUSANTARA",-6.8643,111.12,false,"PT Jaringanku Sarana Nusantara Pati",true,"Central Java",success,Asia/Jakarta,,1787076675,1787669727.4963,8082,http,103.13.204.84:8082,true,1527.21118927,21687,76439,22.10117603897,103.13.204.84
true,1787669410.4892,elite,6737.6725144985,1787584283.0183,"AS57568 ARVANCLOUD GLOBAL TECHNOLOGIES L.L.C",TR_Arvancloud,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Arvancloud Global Technologies L.L.C",50.1109,8.68213,false,"Arvancloud Global Technologies L.L.C",false,Hesse,success,Europe/Berlin,60313,1787583947,1787669727.4927,1111,socks4,185.204.170.179:1111,true,9186.6352558136,6339,521,92.405247813411,185.204.170.179
true,1787669727.4874,elite,9289.6371059295,1782957255.9984,"AS400619 AROSSCLOUD INC.",AROSS-AS,"Tseung Kwan O",Asia,AS,"Hong Kong",HK,,true,"Arosscloud Sdn. BHD",22.3119,114.257,false,,true,"Sai Kung District",success,Asia/Hong_Kong,,1787189133,1787669727.4874,9050,socks4,183.90.187.248:9050,true,8766.9723033905,42891,126473,25.32474433764,183.90.187.248
true,1787669727.4858,elite,2769.9888825974,1785826845.8844,"AS35807 SkyNet Ltd.",AS-SKYNET-SPB,Murino,Europe,EU,Russia,RU,,false,"SkyNet Ltd.",60.0478,30.4548,false,SkyNet,false,"Leningrad Oblast",success,Europe/Moscow,188662,1787639445,1787669727.4858,1080,socks5,88.201.248.85:1080,true,7400.988817215,22252,28450,43.887815076328,88.201.248.85
true,1787669727.4843,elite,9954.5585505934,1787665949.7884,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",false,Shanghai,success,Asia/Shanghai,,1787662242,1787669727.4843,1080,socks5,180.165.20.164:1080,true,7385.4022026062,83,55,60.144927536232,180.165.20.164
true,1787669044.4934,elite,3693.6595285611,1786300720.9587,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"DigitalOcean, LLC",52.352,4.9392,false,"DigitalOcean, LLC",false,"North Holland",success,Europe/Amsterdam,1098,1787506815,1787669727.4785,1082,socks5,161.35.90.93:1082,true,9950.0207901001,42615,13292,76.224801903161,161.35.90.93
true,1787669682.337,elite,8609.343667379,1787585673.7588,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Phoenix,"North America",NA,"United States",US,,true,"Oracle Corporation",33.4656,-111.9956,false,"Oracle Cloud Infrastructure (us-phoenix-1)",false,Arizona,success,America/Phoenix,85008,1787582925,1787669727.4742,1080,socks4,129.146.108.171:1080,true,6765.9492492676,6239,502,92.553033674529,129.146.108.171
true,1787669722.3822,elite,2579.4299323231,1776078677.9271,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Irvine,"North America",NA,"United States",US,,false,"Cox Communications Inc.",33.6846,-117.827,false,"Cox Communications",true,California,success,America/Los_Angeles,92612,1787572096,1787669727.4669,4145,socks5,72.195.114.169:4145,true,2093.4526920319,105365,57031,64.881524175472,72.195.114.169
true,1787669665.5942,elite,2552.1931773863,1776081309.1167,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Tulsa,"North America",NA,"United States",US,,false,"Cox Communications Inc.",36.0496,-95.8858,false,"Cox Communications",true,Oklahoma,success,America/Chicago,74133,1787571492,1787669727.4617,4145,socks5,98.178.72.30:4145,true,2142.4911022186,113612,54235,67.68783475427,98.178.72.30
true,1787669724.2741,elite,10462.299943619,1778327394.3902,"AS17970 SKYBroadband SKYCable Corporation",SKYBB-AS-AP,"San Juan",Asia,AS,Philippines,PH,,false,"Sky Cable Corporation",14.5996,121.037,false,"TRI PH",true,"Metro Manila",success,Asia/Manila,1500,1787400317,1787669727.4352,58765,socks5,103.239.201.49:58765,true,1185.5120658875,11397,85348,11.780453770221,103.239.201.49
true,1787669477.4567,elite,6145.282966825,1787649358.1232,"AS57568 ARVANCLOUD GLOBAL TECHNOLOGIES L.L.C",TR_Arvancloud,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Arvancloud Global Technologies L.L.C",50.1109,8.68213,false,"Arvancloud Global Technologies L.L.C",false,Hesse,success,Europe/Berlin,60313,1787647315,1787669727.349,1142,socks4,185.204.170.179:1142,true,6002.6659965515,1590,93,94.474153297683,185.204.170.179
true,1787669616.1448,elite,5501.0521245934,1785804667.6119,"AS215761 Muhammed Fatih ASAN",MFATIHASAN,Istanbul,Asia,AS,Türkiye,TR,,true,"Muhammed Fatih ASAN",41.0322,29.2322,false,"Hosting Turkiye Internet Hizmetleri",false,Istanbul,success,Europe/Istanbul,34265,1787616798,1787669727.2787,1081,socks5,45.144.214.8:1081,true,235.10074615479,36531,25340,59.043816974027,45.144.214.8
true,1787669727.2544,elite,2677.9376887439,1710603077.0642,"AS44963 Stavtelecom LLC",POTOK-AS,Zheleznovodsk,Europe,EU,Russia,RU,,false,KMVtelecom,44.0816,43.1349,false,"JSC PP Potok",true,"Stavropol Kray",success,Europe/Moscow,357430,1787222214,1787669727.2544,4145,socks4,92.42.8.20:4145,true,3383.9519023895,117258,839333,12.257903325455,92.42.8.20
true,1787669351.0594,elite,7318.2510506147,1786330523.6802,"AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",UCLOUD-HK-AS-AP,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",22.3193,114.169,false,"Ucloud Information Technology (hk) Limited",true,Kowloon,success,Asia/Hong_Kong,999077,1787539030,1787669727.2389,10808,socks4,165.154.20.187:10808,true,11084.854602814,76866,14034,84.561056105611,165.154.20.187
true,1787669727.2298,elite,4374.6351242065,1787477473.3464,"AS40004 CONRADIT, LLC",CONRAD,"Tsuen Wan",Asia,AS,"Hong Kong",HK,,false,"CONRADIT, LLC",22.3638,114.1091,false,"The Media Network Ltd",true,"Tsuen Wan District",success,Asia/Hong_Kong,,1787476744,1787669727.2298,6610,socks5,223.254.141.102:6610,true,4588.5264873505,150,3256,4.4039929536113,223.254.141.102
true,1787669675.0942,elite,9931.8634264709,1769021211.2511,"AS24940 Hetzner Online GmbH",HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",49.4527,11.0783,false,"Hetzner Online GmbH",true,Bavaria,success,Europe/Berlin,90403,1787535637,1787669727.2105,47486,socks5,168.119.173.104:47486,true,10587.712526321,40938,70814,36.632901424583,168.119.173.104
true,1787669727.1784,elite,3389.3504367215,1781020611.1758,"AS210546 CHSL ONE LTD",CHSL-ONE,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Chsl ONE LTD",50.1109,8.68213,false,"Cloud Hosting Solutions, Limited",true,Hesse,success,Europe/Berlin,60313,1787067080,1787669727.1784,1080,socks5,193.233.86.198:1080,true,7467.6284790039,45763,69904,39.564439295564,193.233.86.198
true,1787669727.1462,elite,2591.652802633,1776086206.3758,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Roanoke,"North America",NA,"United States",US,,false,"Cox Communications Inc.",37.2555,-80.0531,false,"Cox Communications Inc",true,Virginia,success,America/New_York,24018,1787577818,1787669727.1462,4145,socks5,70.166.65.160:4145,true,8348.5584259033,104453,57289,64.580010139605,70.166.65.160
true,1787669661.0652,elite,4913.6523075257,1783730935.7742,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba Cloud LLC",22.3193,114.169,false,"Alibaba Cloud - HK",true,Kowloon,success,Asia/Hong_Kong,999077,1787358737,1787669727.113,80,socks4,47.239.140.6:80,true,12107.186555862,53023,101983,34.207062952402,47.239.140.6
true,1787669507.5861,elite,4582.082598218,1785280606.3559,"AS200740 FIRST SERVER LIMITED",FIRST-SERVER-EU-AS,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"First Server Limited",52.3907,4.8637,false,"First Server Limited",true,"North Holland",success,Europe/Amsterdam,1014,1787091898,1787669727.089,1081,socks4,87.239.251.202:1081,true,2487.865447998,98041,45901,68.111461560906,87.239.251.202
true,1787669649.3296,elite,7917.2251110581,1776110202.3998,"AS43641 SOLLUTIUM EU Sp z.o.o.",Sollutium-NL,Haarlem,Europe,EU,"The Netherlands",NL,,true,"SOLLUTIUM EU Sp z.o.o.",52.3803,4.6422,false,"Freenet LTD",true,"North Holland",success,Europe/Amsterdam,2011,1787602264,1787669727.0866,9050,socks5,195.160.223.99:9050,true,1682.1398735046,44205,85404,34.106427794366,195.160.223.99
true,1787669712.7695,elite,10438.141431293,1781077292.8299,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba (US) Technology Co., Ltd.",22.3193,114.169,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Kowloon,success,Asia/Hong_Kong,999077,1787547433,1787669727.0476,1024,socks5,8.218.152.184:1024,true,12323.037385941,2164,13211,14.074796747967,8.218.152.184
true,1787667034.101,transparent,2016.4731831012,1787599330.5954,"AS38731 Vietel - CHT Compamy Ltd",VTDC-AS-VN,"Ho Chi Minh City",Asia,AS,Vietnam,VN,,false,VTDC,10.822,106.6257,false,"Viettel - CHT Company Ltd",false,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,700000,1787596279,1787669727.0365,80,http,210.211.113.35:80,true,2943.2857036591,1231,94,92.905660377358,210.211.113.35
true,1787669727.0099,elite,3128.9072908061,1783200289.719,"AS265274 Fixa Telecomunicações do Brasil Ltda","Fixa Telecomunicações do Brasil Ltda",Moreno,"South America",SA,Brazil,BR,,false,"LOCALLINK TELECOMUNICAÇÕES LTDA - ME",-8.157,-35.1292,false,"Velozter Servicos de Comunicacao Multimidia LTDA",true,Pernambuco,success,America/Recife,54800,1787433517,1787669727.0099,4153,socks4,170.80.221.192:4153,true,1943.3071613312,77410,113368,40.575957395507,170.80.221.192
true,1787669614.1953,transparent,5559.5816777248,1756146902.3,"AS34984 Superonline Iletisim Hizmetleri A.S.",TELLCOM-AS,Kilis,Asia,AS,Türkiye,TR,,false,"Superonline Iletisim Hizmetleri A.S.",36.7143,37.1123,false,"Superonline Iletisim Hizmetleri",true,Kilis,success,Europe/Istanbul,79000,1787571544,1787669726.9559,8080,http,195.142.16.23:8080,true,10604.489803314,17842,99507,15.204219891094,195.142.16.23
true,1787669707.8809,elite,2866.2233496441,1783658213.9776,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Aceville Pte.ltd",1.35208,103.82,false,,true,"North West",success,Asia/Singapore,858877,1787284871,1787669726.8964,7890,socks4,43.160.255.142:7890,true,1712.762594223,261674,26766,90.720427125225,43.160.255.142
true,1787629689.5769,elite,2458.5790282071,1786192687.4017,"AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",UCLOUD-HK-AS-AP,Tokyo,Asia,AS,Japan,JP,,true,"UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",35.6893,139.6899,false,"Ucloud Information Technology",false,Tokyo,success,Asia/Tokyo,151-0053,1787399669,1787669726.8886,8888,http,152.32.145.146:8888,false,974.79939460754,26130,820,96.9573283859,152.32.145.146
true,1787668533.5323,elite,4678.1699048098,1780575001.3051,"AS38623 ISP/IXP IN CAMBODIA WITH THE BEST VERVICE IN THERE.",VIETTELCAMBODIA-AS-AP,"Phnom Penh",Asia,AS,Cambodia,KH,,false,BUCT,11.5563,104.9282,true,"VIETTEL (CAMBODIA) PTE., LTD",true,"Phnom Penh",success,Asia/Phnom_Penh,1000,1787225268,1787669726.8506,1080,socks5,220.158.232.118:1080,true,4881.4308643341,208887,2229,98.944182345251,220.158.232.118
true,1787669614.6069,elite,11218.025098482,1785885993.5918,"AS63473 HostHatch, LLC",HOSTHATCH,Amsterdam,Europe,EU,"The Netherlands",NL,,true,HostHatch,52.2961,4.9549,false,"HostHatch LLC",false,"North Holland",success,Europe/Amsterdam,1105,1787095614,1787669726.8265,10086,socks5,31.187.64.243:10086,true,12244.896173477,56626,15978,77.99294804694,31.187.64.243
